"Query_number","doc_number"
196111,10318
196111,317585
196111,475004
196111,28053
196111,103374
196111,173565
196111,375225
196111,52165
196111,207302
196111,430973
196111,137580
196111,395894
196111,54972
126491,133718
126491,411660
126491,110114
126491,106549
126491,33708
126491,241575
126491,171756
126491,21211
126491,99448
126491,8039
126491,387955
126491,27521
126491,297603
126491,363911
126491,459570
126491,391971
126491,179814
126491,164635
126491,18948
126491,310370
139929,446731
139929,200387
139929,398164
139929,26486
139929,363099
139929,280331
139929,274887
139929,429399
139929,472737
139929,64062
139929,22817
139929,96558
139929,427370
139929,340130
139929,436983
57882,433680
57882,289159
57882,276605
57882,133947
57882,165917
57882,469859
57882,42995
57882,133940
57882,244498
57882,440871
57882,328439
57882,375006
57882,359884
57882,421459
58801,362795
58801,90406
58801,467516
58801,108243
58801,7833
58801,493053
58801,401824
58801,270039
58801,194573
58801,469107
58801,2021
58801,128281
58801,440090
46579,399642
46579,317760
46579,476187
46579,125449
46579,235758
46579,417592
46579,288894
46579,95319
46579,19330
46579,367052
123710,226678
123710,162138
123710,187160
123710,440391
123710,32486
123710,407039
123710,187461
123710,397942
123710,364384
123710,327513
123710,238083
123710,276244
123710,185792
132104,464349
132104,328218
132104,320484
132104,156454
132104,437259
132104,380411
132104,487726
132104,164115
132104,323714
132104,22273
132104,313331
132104,248213
132104,391352
126525,179342
126525,309773
126525,234570
126525,278925
126525,258318
126525,26989
126525,353357
126525,141615
126525,85590
126525,350015
126525,80026
126525,123662
126525,427776
126525,490718
126525,133041
126525,232031
39577,380867
39577,274272
39577,490932
39577,349630
39577,386173
39577,67958
39577,23517
39577,286455
39577,222610
39577,477042
39577,95779
39577,476845
39577,30047
39577,256963
39577,18096
39577,46973
39577,388954
1101995,418424
1101995,31402
1101995,110776
1101995,46555
1101995,175218
1101995,500441
1101995,495636
1101995,489799
1101995,447424
1101995,308847
1101995,238897
1101995,249894
1101995,392912
1101995,114294
1101995,11042
1101995,3825
1101995,72414
1101995,250769
1101995,458669
1101995,451282
1101995,291359
204924,33827
204924,446954
204924,385540
204924,98884
204924,172117
204924,355056
204924,112902
204924,386640
204924,469777
204924,439960
204924,44463
204924,71368
204924,293858
204924,211880
204924,36575
204924,95709
113664,319892
113664,219654
113664,454208
113664,457258
113664,194790
113664,444602
113664,306360
113664,223687
113664,265318
113664,397838
113664,36819
113664,328348
113664,141987
113664,75709
113664,481650
181301,166484
181301,184873
181301,473493
181301,231662
181301,186110
181301,134645
181301,224642
181301,323932
181301,122826
181301,84850
181301,144072
181301,341770
181301,156826
181301,167145
181301,69372
181301,107021
139767,108256
139767,164004
139767,466033
139767,426501
139767,400148
139767,74683
139767,391388
139767,219566
139767,9547
139767,20218
139767,440192
139767,415355
139767,375639
139767,351729
139767,226636
139767,12653
139767,153859
139767,229399
10205,291075
10205,415756
10205,13494
10205,237578
10205,50544
10205,401658
10205,325923
10205,176523
10205,187931
10205,188183
10205,311709
139090,228907
139090,425892
139090,344399
139090,5753
139090,64262
139090,475631
139090,155783
139090,456543
139090,236060
139090,33704
139090,75239
139090,392294
139090,355740
139090,45080
139090,462123
139090,353965
139090,166484
139090,284350
139090,241808
184235,418614
184235,456937
184235,249538
184235,73441
184235,333380
184235,87269
184235,324122
184235,282395
184235,201279
184235,422556
184235,108191
184235,344573
184235,33382
184235,98170
184235,429990
184235,495483
184235,47119
184235,244288
184235,454563
184235,368825
196596,339769
196596,211345
196596,183438
196596,482
196596,187889
196596,138160
196596,462251
196596,224830
196596,456986
196596,205692
196596,196993
196596,335646
196596,46980
196596,42326
196596,354465
196596,198836
196596,480407
196596,194777
196596,310137
196596,423157
196596,48372
154301,408556
154301,300533
154301,180295
154301,2436
154301,132876
154301,104771
154301,184763
154301,498357
154301,461590
154301,230883
154301,144273
154301,274895
154301,139011
154301,198660
93649,302771
93649,385124
93649,401176
93649,112226
93649,361066
93649,430355
93649,366550
93649,411739
93649,477837
93649,132838
93649,55309
93649,226612
93649,5005
93649,193788
93649,15234
93649,89865
93649,172082
193866,161173
193866,425190
193866,41951
193866,153836
193866,419248
193866,342688
193866,97903
193866,256159
193866,197854
193866,335829
193866,385729
193866,142068
193866,68773
193866,109352
193866,375530
193866,462786
193866,208064
116939,124983
116939,195874
116939,188487
116939,214191
116939,441817
116939,308805
116939,214325
116939,474449
116939,493179
116939,205333
116939,266904
116939,244202
116939,62117
116939,301836
116939,114303
140804,205165
140804,185111
140804,391727
140804,217898
140804,303045
140804,164782
140804,381210
140804,79348
140804,227773
140804,416030
140804,195732
140804,314014
140804,336241
140804,323667
203390,396709
203390,294036
203390,264911
203390,30270
203390,145003
203390,143564
203390,139867
203390,380432
757275,216177
757275,492002
757275,251975
757275,210866
757275,464603
757275,324253
757275,486896
757275,480368
757275,343867
757275,6716
757275,11939
757275,313260
757275,40346
757275,234241
757275,202696
757275,157245
757275,187150
757275,279301
128772,438227
128772,495102
128772,226805
128772,328999
128772,299827
128772,381127
128772,119116
128772,84184
128772,139985
128772,380690
128772,442356
128772,406062
128772,427085
432653,451124
432653,23990
432653,495652
432653,119679
432653,192684
432653,482057
432653,482546
432653,129581
432653,222352
432653,243891
432653,412728
432653,343437
432653,111402
432653,321335
432653,92910
432653,123370
438286,199487
438286,287171
438286,49904
438286,465411
438286,163839
438286,20799
438286,495004
438286,99957
438286,402911
438286,452483
438286,381071
438286,345312
438286,299657
438286,282058
438286,211217
438286,83880
533105,322967
533105,146800
533105,150694
533105,443723
533105,80993
533105,346089
533105,227718
533105,186221
533105,64464
533105,466624
533105,173783
533105,97125
533105,352604
533105,57415
533105,258242
533105,60371
533105,407866
533105,307758
533105,142549
464860,390400
464860,7167
464860,219491
464860,320459
464860,109831
464860,200352
464860,347781
464860,364845
464860,5072
464860,66105
464860,29376
464860,263872
464860,456081
464860,295051
464860,368937
464860,86131
409854,153384
409854,283974
409854,200716
409854,172541
409854,267404
409854,65109
409854,183375
409854,301366
409854,386929
409854,421355
409854,151237
409854,495106
409854,181463
398447,9472
398447,349788
398447,20309
398447,327315
398447,91997
398447,426493
398447,287131
398447,145303
398447,47329
398447,268596
398447,468724
398447,344861
398447,18822
398447,361713
193581,226024
193581,447564
193581,76216
193581,364375
193581,227990
193581,243589
193581,252746
193581,413768
193581,177030
193581,80608
193581,29774
193581,485009
193581,253927
193581,13732
193581,98372
433691,446571
433691,1775
433691,28643
433691,317244
433691,223841
433691,273338
433691,347413
433691,290325
433691,437648
433691,455733
433691,316999
433691,54389
433691,42013
433691,261416
433691,260476
433691,123972
433691,296310
433691,102669
455776,160289
455776,96309
455776,135386
455776,288583
455776,355605
455776,274968
455776,274680
455776,415364
455776,130309
455776,402394
455776,329546
455776,349136
455776,170304
455776,307423
455776,465468
455776,220734
455776,311470
444790,309145
444790,260172
444790,208158
444790,111206
444790,228850
444790,188607
444790,309802
444790,308612
444790,290483
444790,4717
444790,67211
444790,363599
444790,65908
444790,320454
444790,106616
444790,176011
444790,97421
444790,14420
129229,374335
129229,228615
129229,90328
129229,165699
129229,72257
129229,345166
129229,289989
129229,40967
129229,374212
129229,406312
129229,116453
129229,433107
129229,29968
129229,190881
129229,478970
129229,434148
448976,32017
448976,84634
448976,415364
448976,172876
448976,122555
448976,456290
448976,79240
448976,243508
448976,360107
448976,151062
448976,177057
448976,184569
448976,292624
448976,500151
448976,258753
448976,190155
448976,281971
448976,229811
448976,91924
448976,64627
448976,326925
448976,443598
756949,95987
756949,453503
756949,496539
756949,130332
756949,382129
756949,162419
756949,115004
756949,177087
756949,270102
756949,193329
756949,171421
483521,165909
483521,359765
483521,423856
483521,297460
483521,238611
483521,148118
483521,144923
483521,129734
483521,31998
483521,94437
483521,88018
483521,133503
483521,376608
483521,335598
483521,229559
483521,133206
483521,50123
523621,198132
523621,250975
523621,493918
523621,328558
523621,21175
523621,99339
523621,117852
523621,173722
523621,249147
523621,104648
523621,182800
523621,170466
523621,152685
523621,353784
523621,12768
523621,483713
180902,372457
180902,501668
180902,101498
180902,265507
180902,338132
180902,161851
180902,428816
180902,167795
180902,320091
180902,275531
180902,119592
558263,323002
558263,203378
558263,230412
558263,491531
558263,343342
558263,231280
558263,291187
558263,493548
558263,483913
558263,294315
558263,91414
558263,133336
558263,245987
558263,3999
558263,188225
433220,386685
433220,93859
433220,45395
433220,185545
433220,184082
433220,10668
433220,441465
433220,70810
433220,369437
433220,354387
433220,480999
433220,339019
433220,274670
433220,28109
433220,295726
471705,16533
471705,399892
471705,97653
471705,233396
471705,387126
471705,424607
471705,265984
471705,360414
471705,133713
471705,108449
471705,422641
471705,220733
471705,237482
471705,77187
471705,476869
471705,499380
471705,118032
471705,127268
503381,249699
503381,358503
503381,180915
503381,409358
503381,395951
503381,88904
503381,401637
503381,298949
503381,348343
503381,395366
503381,283029
503381,8765
503381,427289
503381,87491
731759,404082
731759,206306
731759,64025
731759,281829
731759,151212
731759,172809
731759,167795
731759,276269
731759,33902
731759,258250
731759,149702
731759,318393
731759,225645
731759,91955
731759,15016
731759,500534
731759,188389
456016,76175
456016,222207
456016,230611
456016,138153
456016,85208
456016,208182
456016,207634
456016,292062
456016,209480
456016,465419
456016,266098
456016,274444
456016,349418
499904,323409
499904,159220
499904,15716
499904,467417
499904,59512
499904,127383
499904,286923
499904,340266
499904,98654
499904,486336
499904,147349
499904,368485
499904,124210
499904,178033
499904,437832
463133,419836
463133,15950
463133,356656
463133,260592
463133,217549
463133,221828
463133,79453
463133,8940
463133,70196
463133,227883
463133,212316
463133,146999
463133,184389
463133,341952
463133,155712
463133,309204
463133,97772
487279,389117
487279,114800
487279,151466
487279,465403
487279,321991
487279,284964
487279,397746
487279,66832
487279,64449
487279,175905
487279,313291
487279,393848
487279,88562
487279,296730
487279,307411
487279,90772
487279,166306
736347,459220
736347,454813
736347,478416
736347,255679
736347,496539
736347,130332
736347,382129
736347,162419
736347,115004
736347,177087
736347,270102
736347,193329
1097242,378854
1097242,499490
1097242,236902
1097242,134739
1097242,93861
1097242,258423
1097242,32305
1097242,41698
1097242,68513
1097242,246220
1097242,379877
1097242,231373
1097242,411094
1097242,96837
1097242,214808
732618,184245
732618,443490
732618,138066
732618,408038
732618,422250
732618,97761
732618,42057
732618,477413
732618,148642
732618,186812
732618,348003
732618,261238
732618,71833
732618,429835
732618,76961
510867,124840
510867,496491
510867,371200
510867,303754
510867,90858
510867,152470
510867,130306
510867,71764
510867,26857
510867,416055
510867,11773
510867,75089
470611,81492
470611,318112
470611,286820
470611,364743
470611,393338
470611,152250
470611,44977
470611,283555
470611,155843
470611,63084
470611,7377
470611,435603
470611,135222
470611,482447
523952,24023
523952,271261
523952,152898
523952,371426
523952,51941
523952,1012
523952,6665
523952,488149
523952,438692
523952,251368
523952,303880
523952,355919
523952,155042
523952,411577
523952,337655
523952,311072
523952,442674
523952,396855
548254,160277
548254,276426
548254,382595
548254,459907
548254,484517
548254,341250
548254,291185
548254,64007
548254,435390
548254,91129
548254,484606
548254,312077
548254,108167
395038,470332
395038,93068
395038,450338
395038,93404
395038,297757
395038,312810
395038,468298
395038,298004
395038,233732
395038,441971
395038,38540
395038,77137
395038,460490
395038,248004
395038,191042
395038,320338
448975,176583
448975,269816
448975,297246
448975,34169
448975,51833
448975,347058
448975,298574
448975,175390
448975,118977
448975,67384
448975,443754
448975,288774
448975,404675
448975,196875
448975,142235
448975,248380
448975,43630
448975,24227
432602,428820
432602,405024
432602,10654
432602,322138
432602,408780
432602,65400
432602,168896
432602,36443
432602,221880
432602,77980
432602,22418
432602,420854
432602,86068
432602,395082
432602,370601
485287,127113
485287,460180
485287,288790
485287,314604
485287,299659
485287,105562
485287,247949
485287,291736
485287,241285
485287,449981
485287,429488
485287,488263
485287,250403
485287,234991
755465,445749
755465,134458
755465,396365
755465,399082
755465,353504
755465,240550
755465,204929
755465,453484
48417,293427
48417,353232
48417,496528
48417,387087
48417,328057
48417,167921
48417,109766
48417,431591
48417,51173
48417,4450
48417,256020
48417,150267
48417,406485
48417,83789
48417,26470
48417,68738
48417,323212
48417,279167
48417,313842
48417,317418
48417,295850
48417,447575
48417,266598
745559,364157
745559,203149
745559,343921
745559,104819
745559,335429
745559,74877
745559,25093
745559,32062
745559,203013
745559,31157
745559,299745
745559,250427
745559,485169
745559,289555
745559,496834
745559,218507
54843,389537
54843,406969
54843,76608
54843,409551
54843,453166
54843,351782
54843,191990
54843,434366
54843,323005
54843,179755
54843,310876
54843,232660
54843,21645
54843,411641
54843,198617
54843,43889
54843,344962
54843,230478
54843,67014
512405,342987
512405,406333
512405,204796
512405,456958
512405,169690
512405,347127
512405,291521
512405,301634
512405,334437
512405,326685
512405,458266
512405,340327
512405,280118
512405,182436
512405,344220
512405,164754
512405,470156
512405,147597
512405,467688
512405,84860
512405,362389
512405,434702
512405,264918
91345,470955
91345,436144
91345,230644
91345,472951
91345,255256
91345,329740
91345,41821
91345,157475
91345,66772
91345,106068
91345,222217
91345,335488
91345,18638
91345,317314
91345,46375
91345,308554
91345,129523
476807,410369
476807,283381
476807,193687
476807,66877
476807,413923
476807,461728
476807,169477
476807,253731
476807,41679
488676,412340
488676,339326
488676,292332
488676,15529
488676,66056
488676,274284
488676,135403
488676,305472
488676,49691
488676,25069
488676,478233
488676,97828
469535,67227
469535,400889
469535,415853
469535,3677
469535,492404
469535,163756
469535,199582
469535,230510
469535,348793
469535,440404
469535,407135
469535,301166
469535,278116
469535,88464
469535,118698
469535,313269
469535,390859
751778,226151
751778,202288
751778,486787
751778,392703
751778,303865
751778,52869
751778,97919
751778,158605
751778,330880
751778,480203
751778,146949
751778,398174
751778,253308
751778,154720
453270,9624
453270,103654
453270,212177
453270,382587
453270,171283
453270,155271
453270,420824
453270,355111
453270,75171
453270,214380
453270,106018
453270,500449
453270,7508
524722,406874
524722,359786
524722,201842
524722,157037
524722,475403
524722,332031
524722,294212
524722,182756
524722,51500
524722,374026
476483,272855
476483,47724
476483,446058
476483,386893
476483,365810
476483,382454
476483,284886
476483,387330
476483,202996
476483,235689
476483,4099
476483,159493
476483,16860
476483,397399
476483,299928
476483,109667
476483,69857
735343,130332
735343,60562
735343,354381
735343,20763
735343,358888
735343,103435
735343,376176
735343,200454
735343,485091
735343,264791
735343,137586
735343,365937
735343,146482
735343,459682
735343,15936
735343,109487
735343,372584
735343,125965
735343,170295
735343,54607
735343,279448
735343,343097
433549,284766
433549,146585
433549,391541
433549,460241
433549,218921
433549,454492
433549,318489
433549,237352
433549,393975
433549,375253
433549,500614
433549,98448
1288,145412
1288,177994
1288,208499
1288,149580
1288,31626
1288,410141
1288,12404
1288,140500
117683,271473
117683,258995
117683,321452
117683,42006
117683,80779
117683,170309
117683,212947
117683,286491
117683,9852
117683,443052
117683,379768
117683,376788
117683,154351
117683,387626
117683,199259
117683,239488
117683,311177
117683,192794
117683,109374
477380,477004
477380,410880
477380,465552
477380,408070
477380,332800
477380,225102
477380,342507
477380,375477
477380,427507
521402,277024
521402,492267
521402,173042
521402,47318
521402,374692
521402,283464
521402,213956
521402,135637
521402,500936
521402,96619
521402,243281
521402,7520
521402,141896
521402,291192
521402,452581
521402,176987
759503,224832
759503,347882
759503,496539
759503,130332
759503,382129
759503,162419
759503,115004
759503,177087
759503,270102
759503,193329
759503,171421
461491,35508
461491,318227
461491,53077
461491,287650
461491,431478
461491,467072
461491,496710
461491,253249
461491,191282
461491,277803
461491,199829
461491,226334
461491,109569
461491,109171
461491,481826
461491,408678
461491,389417
503674,199186
503674,187027
503674,46830
503674,486681
503674,42394
503674,31192
503674,279214
503674,178928
503674,389029
503674,452265
503674,312421
503674,142017
503674,326740
503674,361006
503674,489179
503674,185111
503674,391727
503674,217898
503674,303045
503674,164782
397090,122875
397090,176159
397090,310802
397090,298703
397090,323570
397090,19877
397090,30304
397090,185111
397090,416030
397090,66729
397090,344399
397090,61555
397090,137136
397090,479456
397090,264575
397090,210697
397090,15195
484551,125796
484551,58265
484551,220947
484551,473139
484551,21090
484551,771
484551,123864
484551,112553
484551,377255
484551,486963
484551,292449
484551,355599
484551,389036
753168,405789
753168,69944
753168,97142
753168,304641
753168,491875
753168,279385
753168,285674
753168,288760
753168,452336
753168,132302
753168,316827
753168,239996
753168,298725
753168,68403
753168,263811
422501,477230
422501,242141
422501,277847
422501,124019
422501,297556
422501,184110
422501,23917
422501,145071
422501,119984
422501,416566
422501,319851
422501,404758
1096533,466330
1096533,307067
1096533,167647
1096533,122377
1096533,496934
1096533,209247
1096533,499331
1096533,244067
1096533,351038
1096533,32704
1096533,379046
1096533,380508
1096533,92646
142782,13987
142782,167734
142782,307977
142782,397244
142782,58253
142782,485480
142782,391427
142782,194917
142782,477853
142782,337541
142782,425272
142782,324949
142782,397765
142782,274259
142782,429668
142782,148482
142782,57200
142782,148351
2,177589
2,193130
2,392384
2,15195
2,269140
2,94384
2,272180
2,246916
2,425755
2,137066
54040,388994
54040,3228
54040,6501
54040,440501
54040,243877
54040,80704
54040,393698
54040,142932
54040,47786
54040,144276
54040,9163
54040,450252
54040,46985
54040,109238
54040,120781
54040,16545
54040,486411
1101870,33751
1101870,218482
1101870,406983
1101870,92587
1101870,450651
1101870,275746
1101870,15377
1101870,272219
1101870,145734
1101870,25585
1101870,223180
1101870,445479
1101870,33952
464440,43892
464440,317822
464440,233934
464440,73218
464440,205657
464440,210524
464440,226592
464440,147549
464440,458343
464440,206792
464440,7756
464440,337171
464440,155859
464440,46495
464440,296458
464440,182753
464440,212789
464440,466706
464440,315912
453705,261168
453705,390331
453705,88795
453705,458513
453705,161229
453705,277454
453705,294
453705,194002
453705,163089
453705,427287
453705,150378
453705,177458
453705,445204
453705,42496
453705,240086
453705,394473
461601,134427
461601,36909
461601,318227
461601,431478
461601,419445
461601,172951
461601,320803
461601,109569
461601,303813
461601,497628
461601,418685
461601,493019
461601,220960
461601,434919
461601,496561
443081,94676
443081,97795
443081,446775
443081,459049
443081,261648
443081,406704
443081,290254
443081,456492
443081,175203
443081,357967
443081,140998
443081,277581
443081,79357
443081,385979
443081,129730
747937,294172
747937,84468
747937,484288
747937,10385
747937,187797
747937,448816
747937,496539
747937,130332
747937,382129
747937,162419
747937,115004
747937,177087
747937,270102
747937,193329
467683,353143
467683,276045
467683,482818
467683,242766
467683,120188
467683,292643
467683,472671
467683,264263
467683,72164
467683,445099
467683,14210
467683,149187
467683,454000
467683,450081
467683,87150
467683,319769
467683,310406
708781,476336
708781,384341
708781,361392
708781,442324
708781,39737
708781,311604
708781,213347
708781,220421
708781,135090
708781,144568
708781,159051
708781,78356
708781,409482
708781,317690
708781,19134
708781,375750
708781,40312
708781,111824
708781,163320
708781,495598
708781,398350
708781,90778
708781,353171
708781,98285
708781,154579
708781,20211
708781,163712
731886,392095
731886,61767
731886,219315
731886,89591
731886,365130
731886,469014
731886,129670
731886,327865
731886,454492
731886,496539
731886,130332
731886,382129
731886,162419
731886,115004
97766,91936
97766,128196
97766,351057
97766,17284
97766,431540
97766,180087
97766,314053
97766,215463
97766,233118
97766,205907
97766,164553
97766,442379
97766,233192
97766,347432
97766,118282
420934,431700
420934,500334
420934,458514
420934,146573
420934,84476
420934,29343
420934,411124
420934,121970
420934,105808
420934,297463
420934,248042
420934,60062
420934,309338
420934,398848
420934,213798
420934,442078
420934,48024
420934,150081
420934,219396
420934,339476
420934,369394
420934,499980
420934,231526
493508,315203
493508,29117
493508,185111
493508,391727
493508,217898
493508,303045
493508,164782
493508,381210
493508,79348
493508,227773
493508,416030
493508,195732
493508,314014
437165,49118
437165,394721
437165,458509
437165,141689
437165,499625
437165,397028
437165,217769
437165,342403
437165,18157
437165,233579
437165,206215
437165,291989
437165,53526
437165,6499
437165,489208
437165,364901
437165,451144
437165,344357
437165,422634
437165,300509
437165,198636
433680,410820
433680,428229
433680,380696
433680,32039
433680,390658
433680,217381
433680,95832
433680,38722
433680,191466
433680,364243
433680,140217
433680,187648
433680,52603
433680,476939
433680,252085
505171,296824
505171,353177
505171,181725
505171,456650
505171,352894
505171,39170
505171,218292
505171,457425
505171,208234
505171,205747
505171,165575
505171,257949
505171,484923
505171,18879
505171,119374
505171,452702
505171,335504
453451,113013
453451,366437
453451,257504
453451,256938
453451,200416
453451,282673
453451,274069
453451,62103
453451,116580
453451,429586
453451,136775
453451,69509
453451,377023
453451,461514
453451,495510
453451,180184
453451,329042
453451,253070
453451,362524
504306,344399
504306,212586
504306,185651
504306,320138
504306,431168
504306,100725
504306,452701
504306,244369
504306,260934
504306,277815
504306,29587
504306,204676
504306,266809
504306,84667
504306,264653
504306,58212
448035,251287
448035,14092
448035,326840
448035,131612
448035,78116
448035,336249
448035,148803
448035,116806
448035,399286
448035,70815
448035,490465
448035,7506
448035,474300
448035,102839
448035,118365
448035,130486
448035,20351
185397,304134
185397,122337
185397,398274
185397,486305
185397,469492
185397,259385
185397,24174
185397,81248
185397,39968
185397,476747
185397,222787
185397,471706
185397,225987
185397,56958
185397,28031
185397,417517
185397,196482
185397,251263
185397,290791
185397,306339
185397,441793
185397,59142
185397,403936
19552,315793
19552,462123
19552,230510
19552,201444
19552,111423
19552,7859
19552,228907
19552,320275
19552,308274
19552,182234
19552,114172
19552,195704
19552,272945
19552,408691
19552,119142
19552,168145
19552,74124
536480,270033
536480,129378
536480,459685
536480,399148
536480,125658
536480,310186
536480,72291
536480,113237
536480,134401
536480,16873
536480,400113
536480,84298
536480,272355
536480,78191
536480,115083
536480,152527
536480,225237
536480,475715
536480,238938
1101845,498564
1101845,294919
1101845,439042
1101845,441774
1101845,271753
1101845,40880
1101845,166172
1101845,406831
1101845,68768
1101845,380600
1101845,77169
1101845,494356
505541,99330
505541,330314
505541,134575
505541,261504
505541,451396
505541,315972
505541,44632
505541,419009
505541,58858
505541,395789
555558,147182
555558,56231
555558,311864
555558,161792
555558,296828
555558,321337
555558,5848
555558,282015
555558,202374
555558,445684
555558,400066
555558,439393
440362,179254
440362,330725
440362,21398
440362,343740
440362,156713
440362,436713
440362,335446
440362,224912
440362,193370
440362,303703
440362,26848
440362,293445
440362,172400
440362,64446
440362,112938
440362,258086
440362,488060
466335,381034
466335,461569
466335,217440
466335,9352
466335,369134
466335,148954
466335,100622
466335,27289
466335,255806
466335,458369
466335,290958
466335,33087
466335,76364
466335,124875
466335,203579
722413,319537
722413,41575
722413,68171
722413,240463
722413,258631
722413,476932
722413,168219
722413,176204
722413,184864
722413,329409
722413,275968
722413,279641
722413,411305
408739,17270
408739,18359
408739,173514
408739,189689
408739,451117
408739,383619
408739,454525
408739,238483
408739,308033
408739,482941
408739,266995
408739,183416
481961,465019
481961,235382
481961,28113
481961,365245
481961,121891
481961,18763
481961,438359
481961,29553
481961,460774
481961,238388
481961,183827
481961,120332
481961,393287
481961,80591
481961,363739
481961,432661
397592,24499
397592,2905
397592,252416
397592,185111
397592,391727
397592,217898
397592,303045
397592,164782
397592,381210
397592,79348
397592,227773
397592,416030
397592,195732
397592,314014
397592,336241
525660,292718
525660,237253
525660,167022
525660,456276
525660,395883
525660,453694
525660,180810
525660,496453
525660,373991
525660,180753
525660,407614
525660,138559
525660,194344
463635,244935
463635,367580
463635,259354
463635,473069
463635,234649
463635,395427
463635,303046
463635,221312
463635,222307
463635,354123
463635,274954
463635,96428
463635,234604
463635,321237
463635,283611
463635,470
463635,300185
755459,78370
755459,11389
755459,35221
755459,183521
755459,461302
755459,416604
755459,85773
755459,307160
755459,411923
755459,376503
755459,474034
755459,220427
755459,122337
755459,354708
755459,396423
433685,273338
433685,413529
433685,359969
433685,419945
433685,110010
433685,406550
433685,153950
433685,43372
433685,440805
433685,260476
433685,1775
433685,66945
464663,50072
464663,296089
464663,205747
464663,409608
464663,488733
464663,492296
464663,446316
464663,122602
464663,162652
464663,70916
464663,307055
464663,13540
464663,247986
464663,108995
464663,463179
464663,91524
464663,353360
464663,430182
758901,221859
758901,139065
758901,253869
758901,424809
758901,177867
758901,286665
758901,173229
758901,14508
758901,146636
758901,91009
758901,372669
758901,155405
758901,1007
116517,61431
116517,85141
116517,141143
116517,40351
116517,409070
116517,192906
116517,45933
116517,13442
116517,179924
116517,366918
116517,293349
116517,203822
116517,305593
116517,133263
116517,453758
116517,73705
116517,247454
116517,281623
116517,207960
116517,92536
116517,213715
116517,420421
116517,384699
561448,156448
561448,208724
561448,12916
561448,204973
561448,336175
561448,135486
561448,94074
561448,239267
561448,343978
561448,104464
561448,450360
561448,423337
743696,82458
743696,385949
743696,309312
743696,163352
743696,350864
743696,423503
743696,29488
743696,116543
743696,44496
743696,210789
743696,145921
743696,461898
743696,410027
743696,440507
743696,56425
743696,497356
743696,471616
743696,496539
743696,130332
743696,382129
743696,162419
743696,115004
724121,130046
724121,180190
724121,98209
724121,452787
724121,486713
724121,350265
724121,279416
724121,244379
724121,140672
724121,246435
724121,390029
724121,221384
718782,341332
718782,24467
718782,402161
718782,81903
718782,468885
718782,444140
718782,107083
718782,283145
718782,232640
718782,201444
718782,96197
718782,84243
718782,321936
718782,447987
718782,444628
718782,29244
718782,399041
718782,320838
718782,254868
718782,115900
485558,250365
485558,484326
485558,330086
485558,212438
485558,118996
485558,198229
485558,372072
485558,341141
485558,120827
485558,483725
485558,439654
485558,86239
485558,343353
485558,161278
485558,80986
392501,295827
392501,163715
392501,468616
392501,236132
392501,24794
392501,329759
392501,83335
392501,175581
392501,38777
392501,407030
392501,66725
392501,406129
392501,352012
392501,258871
486370,178026
486370,295013
486370,248111
486370,407614
486370,373218
486370,323667
486370,106289
486370,121146
486370,291776
486370,381210
486370,336241
486370,170062
486370,189438
486370,252283
486370,146265
486370,391727
486370,164782
486370,217898
486370,31314
548673,123260
548673,56390
548673,400789
548673,27536
548673,205016
548673,376500
548673,381855
548673,443203
548673,168293
548673,206220
548673,4503
548673,371449
548673,156235
548673,157462
548673,498214
548673,350935
548673,253270
548673,422263
548673,72282
548673,371841
548673,226062
548673,460257
548673,368921
548673,15242
548673,88497
548673,59095
548673,295053
749267,283825
749267,476336
749267,25055
749267,307283
749267,20211
749267,396336
749267,76311
749267,274412
749267,331721
749267,98316
749267,460394
749267,185411
749267,164725
739743,298149
739743,410029
739743,431988
739743,496539
739743,130332
739743,382129
739743,162419
739743,115004
739743,177087
739743,270102
739743,193329
472448,497901
472448,297524
472448,272693
472448,292606
472448,408308
472448,117838
472448,299005
472448,99952
472448,260584
472448,323764
472448,75001
595568,211612
595568,111200
595568,269136
595568,70279
595568,224221
595568,259581
595568,166257
595568,337832
595568,272950
595568,90387
595568,376239
595568,180040
595568,457387
595568,330789
595568,30958
595568,420925
1101806,262938
1101806,405523
1101806,97684
1101806,128902
1101806,50413
1101806,275266
1101806,453185
1101806,359579
1101806,367745
1101806,378370
1101806,265307
508316,24773
508316,121604
508316,450422
508316,241801
508316,22404
508316,383718
508316,98674
508316,210906
508316,295706
508316,445338
508316,193809
508316,313200
508316,321023
508316,341108
508316,137750
481387,275577
481387,380836
481387,298376
481387,108897
481387,389109
481387,302021
481387,483014
481387,328979
481387,276803
481387,120929
481387,80710
481387,319605
481387,345148
481387,247979
481387,171862
435412,234665
435412,459492
435412,171744
435412,151536
435412,40364
435412,337832
435412,290033
435412,455702
435412,295602
435412,60485
435412,288870
435412,398598
435412,343715
435412,50368
129205,500086
129205,371320
129205,23999
129205,218105
129205,45189
129205,360806
129205,274712
129205,247168
129205,64961
129205,98320
129205,382683
129205,182040
129205,104150
129205,435638
129205,383670
129205,459350
522076,430578
522076,41698
522076,399844
522076,98693
522076,207857
522076,336104
522076,347801
522076,237596
522076,3519
522076,309010
522076,157827
522076,46231
522076,22333
522076,218596
522076,423611
522076,215802
522076,404907
510229,466703
510229,364699
510229,498564
510229,294919
510229,439042
510229,441774
510229,271753
510229,40880
510229,166172
510229,406831
510229,68768
758909,161152
758909,177867
758909,494597
758909,51090
758909,150303
758909,333102
758909,26492
758909,256866
